Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,24-hr. Midpoint Avg. Conc.,24-hr. Midpoint Avg. AQI,24-hr. Midpoint Avg. AQI Category,NowCast Conc.,NowCast AQI,NowCast AQI Category,Conc. Unit,Duration,QC Name
"[Bogota, PM2.5 - Principal, 2016-10-07 01:00 PM, 2016, 10, 07, 13, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 02:00 PM, 2016, 10, 07, 14, 22.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 03:00 PM, 2016, 10, 07, 15, 21.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 04:00 PM, 2016, 10, 07, 16, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 05:00 PM, 2016, 10, 07, 17, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 06:00 PM, 2016, 10, 07, 18, 17.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 07:00 PM, 2016, 10, 07, 19, 18.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 08:00 PM, 2016, 10, 07, 20, 19.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 09:00 PM, 2016, 10, 07, 21, 20.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 10:00 PM, 2016, 10, 07, 22, 23.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-07 11:00 PM, 2016, 10, 07, 23, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-08 12:00 AM, 2016, 10, 08, 00, 14.0, , , , , , , UG/M3, 1 Hr, Valid]"
"[Bogota, PM2.5 - Principal, 2016-10-08 01:00 AM, 2016, 10, 08, 01, 16.0, , , , , , , UG/M3, 1 Hr, Valid]"
