Site,Parameter,Date (LT),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2016-01-28 11:00 AM,2016,01,28,11,171.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 12:00 PM,2016,01,28,12,128.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 01:00 AM,2016,01,28,01,194.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 02:00 AM,2016,01,28,02,168.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 03:00 AM,2016,01,28,03,157.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 04:00 AM,2016,01,28,04,139.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 05:00 AM,2016,01,28,05,191.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 06:00 AM,2016,01,28,06,196.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 07:00 PM,2016,01,27,19,156.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 08:00 PM,2016,01,27,20,178.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 09:00 PM,2016,01,27,21,193.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 10:00 PM,2016,01,27,22,238.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 11:00 PM,2016,01,27,23,198.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-28 12:00 AM,2016,01,28,00,191.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 01:00 PM,2016,01,27,13,131.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 02:00 PM,2016,01,27,14,115.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 03:00 PM,2016,01,27,15,120.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 04:00 PM,2016,01,27,16,128.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 05:00 PM,2016,01,27,17,148.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 06:00 PM,2016,01,27,18,138.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 07:00 AM,2016,01,27,07,263.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 08:00 AM,2016,01,27,08,248.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 09:00 AM,2016,01,27,09,189.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 10:00 AM,2016,01,27,10,153.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 11:00 AM,2016,01,27,11,129.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 12:00 PM,2016,01,27,12,142.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 01:00 AM,2016,01,27,01,206.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 02:00 AM,2016,01,27,02,216.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 03:00 AM,2016,01,27,03,232.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 04:00 AM,2016,01,27,04,272.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 05:00 AM,2016,01,27,05,313.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 06:00 AM,2016,01,27,06,272.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 07:00 PM,2016,01,26,19,220.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 08:00 PM,2016,01,26,20,353.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 09:00 PM,2016,01,26,21,337.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 10:00 PM,2016,01,26,22,-999.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 11:00 PM,2016,01,26,23,255.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-27 12:00 AM,2016,01,27,00,268.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 01:00 PM,2016,01,26,13,124.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 02:00 PM,2016,01,26,14,136.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 03:00 PM,2016,01,26,15,128.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 04:00 PM,2016,01,26,16,127.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 05:00 PM,2016,01,26,17,130.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 06:00 PM,2016,01,26,18,132.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 07:00 AM,2016,01,26,07,190.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 08:00 AM,2016,01,26,08,220.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 09:00 AM,2016,01,26,09,221.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 10:00 AM,2016,01,26,10,185.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-26 11:00 AM,2016,01,26,11,152.0,UG/M3,1 Hr,Valid
